"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Xu, S.; Yang, X.; Xie, Z.","Xu, Shiyou (59993339000); Yang, Xiong (59993222400); Xie, Zhanghuang (58988870600)","59993339000; 59993222400; 58988870600","The future of misinformation control: integrating advanced algorithms and Blockchain for effective Deepfake detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010557399&partnerID=40&md5=10fbcfdb86275fa1658e739ba242f6f8","Fast-forwarding with respect to surface advancements in deepfake generation technologies, the digital media credibility is now under threat; there are serious threats posed to privacy and security upon deepfake video generation. It is hypothesized in the present study that employing advanced algorithms along with blockchain technology will greatly enhance the accuracy and security of deepfake detection systems. To this end, a novel framework for detecting deepfake combinations was designed by conceiving DDO-AGNN with blockchain technologies for federated learning. The present model includes the use of a comprehensive dataset, detailing diverse deepfake videos; these were normalized via pre-processing by min-max normalization. The DDO-AGNN algorithm was implemented in Python and optimized by DDO for improved feature extraction and classification. Blockchain technology was employed for federated learning, ensuring privacy-preserving collaborative model training across multiple nodes. The tool interchangeably used in this framework includes Python for the algorithm implementation, blockchain for federated learning, and several machine learning libraries for model training and evaluation. The results indicate that the proposed DDO-AGNN outperforms all existing methods for deepfake detection with regard to accuracy, precision, recall, and F1-score. More precisely, the model with 99.38% accuracy and 99.26% precision was able to surpass state-of-the-art methods including ResNet-SwishDense54, BlazeFace+DFN + XGBoost, and YIX by 98.67% recall and 98.89% F1-score. Blockchain-enabled federated learning successfully retained data privacy, but due to the high computational cost (10–100 GPU hours), scalability posed a challenge. These findings indicate that the integration of DDO-AGNN with blockchain technology provides an effective and secure solution for deepfake detection, representing a significant enhancement over current techniques. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Blockchain technology; Deepfake detection; Dynamic Drosophila optimization (DDO); Federated learning; Graph neural networks (GNN); Privacy-preserving algorithms"
"Vivekananda, G.N.; Mahesh, T.R.; Gupta, M.; Thakur, A.; Sayal, A.","Vivekananda, G. N. (57189247593); Mahesh, T. R. (57638929100); Gupta, Muskan Kumari (59033809500); Thakur, Arastu (58828085700); Sayal, Anu (57204790343)","57189247593; 57638929100; 59033809500; 58828085700; 57204790343","Refining digital security with EfficientNetV2-B2 deepfake detection techniques","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005518686&partnerID=40&md5=24dd609f49b296fea4135504fae60257","The rise in digitally altered images has made research on robust solutions for real image verification across sectors, including media and cybersecurity very essential. Deepfake technology's development compromises digital media's validity and calls for advanced detection to address. With EfficientNetV2-B2, a novel improvement in convolutional neural networks that is considered efficient and effective, the present research proposes a strong method for separating deepfake and real images. To ensure equal ratio, the paper utilized a balanced dataset consisting of 100,000 photos divided equally between real-world and deepfake classes. Methodology involved image preprocessing to the same dimensions, model strength augmentation techniques, and a rigorous training process with parameter optimization for precision. Interestingly, the study employed an independent learning rate adjustment method for enhancing training performance, resulting in better model calibration. Experiment setup results showed a staggering 99.885 % in classification accuracy and a corresponding high F1 score, thereby establishing the capability of the model in deepfake detection. Extensive exploration also confirmed there were evident cases of misclassification, which indicated areas where training model and image processing procedures should be improved. The results illustrate the prospect of applying EfficientNetV2-B2 in situations where high accuracy is needed in photo verification. © 2025","Adaptive Learning; Cybersecurity; Data Augmentation; Deepfake Detection; Digital Forensics; EfficientNetV2-B2; Image Processing Efficiency; Image Verification; Machine Learning Algorithms; Media Integrity"
"Niu, R.; Zhang, Y.","Niu, Run (57224592978); Zhang, Yue (59069118800)","57224592978; 59069118800","3D-CADet: Leveraging 3D Channel Attention for Improving Deepfake Video Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008489588&partnerID=40&md5=b4d3755624de977b6eeebe07f9c884f2","With the continuous advancement of deepfake technology, the threats it poses to social stability and information security are increasingly severe, making research on deepfake detection technology particularly critical. Existing spatiotemporal models (3D CNN) often lack the ability to adaptively emphasize key features, making it challenging to comprehensively capture subtle forgery traces within videos, thereby limiting their detection performance. To address these challenges, we propose a 3D Channel Attention Deepfake Detection Network (3D-CADet), which combines 3D CNN with 3D channel attention module (3DCABlock) to enhance the model's sensitivity to critical features. The 3DCABlock module employs 1D convolution with adaptive kernel size to enable local cross-channel interactions and dynamic weight assignment, allowing the model to effectively capture subtle spatiotemporal inconsistencies in deepfake videos. Experimental results validate the effectiveness of 3D-CADet, demonstrating superior detection performance across multiple challenging datasets. © 2024 Copyright held by the owner/author(s). Publication rights licensed to ACM.","Channel attention; Deepfake detection; Video"
"Zhou, C.; Li, F.W.B.; Song, C.; Zheng, D.; Yang, B.","Zhou, Changshuang (59540773400); Li, Frederick W.B. (7406057098); Song, Chao (57199789791); Zheng, Dong (58745105000); Yang, Bailin (13105420500)","59540773400; 7406057098; 57199789791; 58745105000; 13105420500","3D data augmentation and dual-branch model for robust face forgery detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216862698&partnerID=40&md5=067bae7db56f20def336a5b09deafefb","We propose Dual-Branch Network (DBNet), a novel deepfake detection framework that addresses key limitations of existing works by jointly modeling 3D-temporal and fine-grained texture representations. Specifically, we aim to investigate how to (1) capture dynamic properties and spatial details in a unified model and (2) identify subtle inconsistencies beyond localized artifacts through temporally consistent modeling. To this end, DBNet extracts 3D landmarks from videos to construct temporal sequences for an RNN branch, while a Vision Transformer analyzes local patches. A Temporal Consistency-aware Loss is introduced to explicitly supervise the RNN. Additionally, a 3D generative model augments training data. Extensive experiments demonstrate our method achieves state-of-the-art performance on benchmarks, and ablation studies validate its effectiveness in generalizing to unseen data under various manipulations and compression. © 2025","3D data augmentation; Deepfake detection; Dual-branch network"
"Usmani, S.; Kumar, S.; Sadhya, D.","Usmani, Shaheen (58368838500); Kumar, Sunil (59563799600); Sadhya, Debanjan (56926822500)","58368838500; 59563799600; 56926822500","Spatio-temporal knowledge distilled video vision transformer (STKD-VViT) for multimodal deepfake detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214225264&partnerID=40&md5=7d077ea5dfba0abe84726b0ab1ed535c","The widespread circulation of manipulated videos using deepfake techniques has raised concerns about the authenticity of multimedia content. In response, deepfake detection techniques have made significant strides in specific scenarios. However, most of the existing methods are unimodal and focus only on extracting traditional spatial features, due to which they struggle to accurately identify modern deepfakes. This work introduces the STKD-VViT model for detecting deepfakes across multiple modalities while employing spatiotemporal features. STKD-VViT combines the strengths of the Video vision transformer and the Vision transformer to process visual and audio streams. The Video vision transformer employs a multi-head attention mechanism and tubelet embedding to extract the video's spatial and temporal features. Alternatively, the vision transformer extracts the salient features from the mel-spectrograms of audio files. Furthermore, STKD-VViT leverages the knowledge distillation technique to reduce the number of FLOPs and the model's parameters. Experimental results on the benchmark FakeAVCeleb dataset demonstrate that STKD-VViT achieves a testing accuracy of 97.49% for video stream data, 98.65% for audio stream data and 96.0% when both streams are combined using score-level fusion, surpassing other state-of-the-art methods. © 2024 Elsevier B.V.","Deepfake detection; Fusion; Knowledge distillation; Video vision transformer; Vision transformer"
"Agrawal, P.; Jha, A.; Bhute, A.","Agrawal, Pratham (59393604200); Jha, Anchalaa (59393326500); Bhute, Avinash N. (36917986600)","59393604200; 59393326500; 36917986600","Comprehensive Exploration of Deepfake Detection Using Deep Learning","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208021779&partnerID=40&md5=f998b7a51f7e5f642415a4e889388342","The proliferation of deepfake technology poses a significant threat to the veracity of multimedia content, necessitating robust countermeasures for detection. This research explores the efficacy of three distinct deep learning architectures—Long Short-Term Memory (LSTM), Gated Recurrent Unit (GRU), and Convolutional Neural Network (CNN)—in discerning deepfake manipulations within video data. The study encompasses a diverse dataset encompassing real and manipulated videos, ensuring comprehensive evaluation. Each model is meticulously trained and rigorously tested, with performance assessed in terms of accuracy, precision, recall, and F1-score. The results underscore the CNN’s exceptional prowess in spatial feature extraction, yielding superior accuracy compared to its temporal counterparts. A comprehensive discussion delves into the strengths and limitations of each model, providing valuable insights for future research in this critical domain. This research not only contributes to the arsenal of techniques for deepfake detection but also underscores the dynamic landscape of multimedia forensics, necessitating continuous innovation to safeguard the integrity of visual content in an era of increasingly sophisticated manipulations. The findings herein offer a foundational framework for further advancements in deepfake detection methodologies. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025.","CNN; Deep learning; Deepfake detection; GRU; LSTM; Multimedia forensics"
"Winata, F.T.; Tanuwijaya, N.J.; Setiawan, R.; Rumagit, R.Y.","Winata, Federic (58112441500); Tanuwijaya, Nicholas (59940330000); Setiawan, Reina (57191338031); Rumagit, Reinert Yosua (57200214667)","58112441500; 59940330000; 57191338031; 57200214667","Comparison of deepfake detection using CNN and hybrid models","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023988519&partnerID=40&md5=0c48f5b82665f60e63eec80e3d65cf2a","In today's digital era, manipulated videos known as deepfakes are becoming more common and harder to detect. These deepfake contents can be misused by people to spread false information, damage someone's reputation, or even harm many people. To address this issue, we conducted a study to compare the performance of three deep learning models Convolutional Neural Network (CNN), Recurrent Neural Network (RNN), and a hybrid CNN-LSTM model to detect deepfake content. In this study, we used the DeepFake Detection Challenge (DFDC) dataset, which includes a variety of real and fake videos, then we will evaluate each model using accuracy, precision, recall, F1-score, AUC, and loss values. The results of our research show that the RNN model provides the best overall performance with an accuracy of 77.5%, F1-score of 77.5%, and AUC of 0.928, while CNN followed closely with 75.5% accuracy and AUC of 0.930. The CNN-LSTM model showed lower performance with 67.5% accuracy and AUC of 0.886. The findings demonstrate the strength of RNNs in modeling temporal patterns in video data, which is crucial for effective deepfake detection. Then CNN model also have good performance and shows strong results in detecting spatial features in individual frames. Meanwhile, CNN-LSTM model does not perform as well as the other models. This can be happen due to hybrid model having more complex structure, which makes it more difficult to train effectively. We hope this research helps in building better tools to detect deepfakes in real-world situations. © 2025 The Authors.","CNN; CNN-LSTM; Deepfake; DFDC; LSTM"
"Wu, B.; Qian, Q.; Ran, L.; Wang, H.","Wu, Bingxiang (60116978800); Qian, Qing (54417789600); Ran, Longwen (60117099100); Wang, Huan (57189987570)","60116978800; 54417789600; 60117099100; 57189987570","GASGM-GFT: Gaussian Attenuation Singing Graph Model and Graph Fourier Transform for Singing Voice Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023984387&partnerID=40&md5=db59e10e4a24b26fb1f20ece6edb1236","Singing voice synthesis and singing voice conversion technologies have raised significant concerns regarding music copyright and authenticity. While extant research has predominantly focused on detecting spoofing speech, much less attention has been given to deepfake singing voice. Moreover, conventional techniques frequently prove incapable of capturing the intricate temporal relationships inherent in vocalisation, thus impeding their capacity to effectively extract both local and global characteristics. To address these challenges, this paper introduces a novel deepfake detection method of singing voice called GASGM-GFT (Gaussian Attenuation Singing Graph Model and Graph Fourier Transform). In this approach, a singing graph model between sampling points of the original singing is creatively constructed using a Gaussian attenuation function. This model captures the complex temporal relationships of the singing signal. Next, the Graph Fourier Transform (GFT) is applied to map the singing signal into the graph frequency domain. This helps capture both local and global frequency features within the singing graph model, revealing hidden deepfake properties of the signal. The one-dimensional graph frequency domain signals are then expanded into two dimensions and processed through residual blocks for feature enhancement. Finally, the graph attention module is utilized to model node relationships, compute attention weights, and aggregate features through graph pooling layers to produce the final discrimination result. The experimental results demonstrate that GASGM-GFT outperforms existing advanced methods for spoofing speech detection and singing voice deepfake detection on the CtrSVDD dataset. It achieves an equal error rate (EER) of only 2.53% on the Vocals test set and surpasses other systems on the Mixture test set. © 2025 IEEE.","Graph Neural Network; Graph Signal Processing; Singing Voice Deepfake Detection"
"Chen, J.; Hu, M.; Zhang, D.; Meng, J.","Chen, Jiaxin (57211874368); Hu, Miao (59538714500); Zhang, Dengyong (55318418900); Meng, Jingyang (59538773100)","57211874368; 59538714500; 55318418900; 59538773100","GC-ConsFlow: Leveraging Optical Flow Residuals and Global Context for Robust Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022616236&partnerID=40&md5=99ee935c7aa14229df890fb29510b959","The rapid development of Deepfake technology has enabled the generation of highly realistic manipulated videos, posing severe social and ethical challenges. Existing Deepfake detection methods primarily focused on either spatial or temporal inconsistencies, often neglecting the interplay between the two or suffering from interference caused by natural facial motions. To address these challenges, we propose the global context consistency flow (GC-ConsFlow), a novel dual-stream framework that effectively integrates spatial and temporal features for robust Deepfake detection. The global grouped context aggregation module (GGCA), integrated into the global context-aware frame flow stream (GCAF), enhances spatial feature extraction by aggregating grouped global context information, enabling the detection of subtle, spatial artifacts within frames. The flow-gradient temporal consistency stream (FGTC), rather than directly modeling the residuals, it is used to improve the robustness of temporal feature extraction against the inconsistency introduced by unnatural facial motion using optical flow residuals and gradient-based features. By combining these two streams, GC-ConsFlow demonstrates the effectiveness and robustness in capturing complementary spatiotemporal forgery traces. Extensive experiments show that GC-ConsFlow outperforms existing state-of-the-art methods in detecting Deepfake videos under various compression scenarios. © 2025 IEEE.","Deepfake Detection; Global Context Analysis; Optical Flow Residuals; Spatiotemporal Features"
"Fang, Z.; Zhao, H.; Wei, T.; Zhou, W.; Wan, M.; Wang, Z.; Zhang, W.; Yu, N.","Fang, Ziyuan (58505872700); Zhao, Hanqing (57226043096); Wei, Tianyi (57221840182); Zhou, Wenbo (57192111936); Wan, Ming (58018076000); Wang, Zhanyi (58018076100); Zhang, Weiming (56459354100); Yu, Neng-Hai (7201981769)","58505872700; 57226043096; 57221840182; 57192111936; 58018076000; 58018076100; 56459354100; 7201981769","UniForensics: Face Forgery Detection via General Facial Representation","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022594664&partnerID=40&md5=1cd3f7f6ae1936de0f2484504cfce669","The rise of deepfakes has significantly heightened concerns for privacy and the authenticity of digital media, bringing widespread attention to face forgery detection. Previous deepfake detection methods mostly depend on low-level textural features vulnerable to perturbations and fall short of detecting unseen forgery methods. In contrast, high-level semantic features are less susceptible to perturbations and not limited to forgery-specific artifacts, thus having stronger generalization. Motivated by this, we propose a detection method that utilizes high-level semantic features of faces to identify inconsistencies in temporal domain. We introduce UniForensics, a novel deepfake detection framework that leverages a transformer-based video classification network, initialized with a meta-functional face encoder for enriched facial representation. In this way, we can take advantage of both the powerful spatio-temporal model and the high-level semantic information of faces. Furthermore, to leverage easily accessible real face data and guide the model in focusing on spatio-temporal features, we design a Dynamic Video Self-Blending (DVSB) method to efficiently generate training samples with diverse spatio-temporal forgery traces using real facial videos. Based on this, we advance our framework with a two-stage training approach: The first stage employs a novel self-supervised contrastive learning, where we encourage the network to focus on forgery traces by impelling videos generated by the same forgery process to have similar representations. On the basis of the representation learned in the first stage, the second stage involves fine-tuning on face forgery detection dataset to build a deepfake detector. Extensive experiments validates that UniForensics outperforms existing face forgery detection methods in generalization ability and robustness. In particular, our method achieves 95.3% and 77.2% cross dataset AUC on the challenging Celeb-DFv2 and DFDC respectively. Code will be made publicly available. © 2004-2012 IEEE.","data synthesis; Deepfake detection; self-supervised contrastive learning"
"Yadav, K.D.K.; Kavati, I.; Kurella, A.S.; Jain, S.; Katare, Y.","Yadav, Koyya Deepthi Krishna (58993087100); Kavati, Ilaiah (56286935100); Kurella, Abhihkeshav Santosh (60201287300); Jain, Savvy (60201287400); Katare, Yashsvini (60201891700)","58993087100; 56286935100; 60201287300; 60201287400; 60201891700","Context-Preserving and Sparsity-Aware Temporal Graph Network for Unified Face Forgery Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022297379&partnerID=40&md5=53cbf7620eada8fc8372b61c27be58f1","Deepfakes and face forgeries continue to evolve, posing significant threats to consumer privacy, reputation, and public security. Existing deep learning approaches often focus on spatial inconsistencies but fail to capture relational context across facial regions and long-term temporal anomalies such as unnatural blinking or lip synchronization errors. We propose EDRL, a lightweight model that effectively captures spatiotemporal relational dependencies for robust face forgery detection. The architecture incorporates a Spatio-Temporal Attention (STA) module built upon a lightweight MC318 3D convolutional backbone, enabling motion-aware feature extraction and region-specific attention mapping. A Sparsity-Aware Edge Dropping Relation Learner (EDRL) constructs adaptive facial graphs by pruning redundant and less informative edges. A Temporal Adaptive Aggregation Network (TAAN) then aggregates frame-level features, ensuring that temporally significant representations are preserved even after edge pruning. Extensive evaluations show that EDRL achieves 98.4% accuracy on CASIA-FASD and reduces HTER by 6.2% on Replay-Attack compared to state-of-the-art baselines, while maintaining competitive results on digital forgery datasets. By enhancing robustness to diverse manipulations while reducing computational overhead, EDRL contributes towards a secure, lightweight, and deployable framework suitable for real-world applications. © 2025 IEEE.","DeepFake detection; Face Forgery; graph convolution network; relation learning; Spatio-Temporal attention"
"Chen, T.; Hu, J.; Yang, S.","Chen, Tiewen (58897683400); Hu, Jing (57192187866); Yang, Shanming (60198383900)","58897683400; 57192187866; 60198383900","Deepfake detection based on Spatio-Temporal Fusion","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022067609&partnerID=40&md5=e2b3a1d8d3b62b722a628fa1b6c6e136","To address the limitations of existing detection algorithms that utilize temporal information but are weak in extracting local information of forged traces, this paper introduces a detection algorithm for forged faces which based on spatiotemporal feature fusion. The algorithm comprises a spatial-frequency domain hybrid feature enhancement module and a frequency-aware dynamic gating unit module. Through the frequency domain, the high-frequency components of forged traces are enhanced to capture the global spatial and local frequency-domain cues. Subsequently, the frequency-aware dynamic gating unit is employed to amplify subtle cues in the temporal dimension that are difficult to discern. These cues from both dimensions are then integrated through an information fusion module to obtain a more comprehensive feature representation. Experimental results demonstrate that the proposed algorithm exhibits superior generalization performance on datasets in the forged domain. © 2025 IEEE.","deepfake detection; Feature Enhancement; Spatiotemporal Feature Fusion"
"Wagh, A.; Rane, R.; Pinjarkar, L.","Wagh, Abhishek (57218176549); Rane, Rashmi A. (57191090200); Pinjarkar, Latika Shyam (57200090983)","57218176549; 57191090200; 57200090983","Enhancing DeepFake Detection through Deep Learning and Explainable AI","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021825201&partnerID=40&md5=95db8f19f485f4f51d85633e39a4b153","DeepFake technologies powered by AI models like GANs and Auto-Encoders, with serious threats to privacy and security. Traditional detections methods struggled against Sophisticated DeepFakes. This paper reviews existing detection techniques, identifies research gaps and proposes a new framework integrating CNNs, Transformers, Bi-LSTM and Explainable AI (XAI) for detecting both images and videos and for better accuracy and interpretability. © 2025 IEEE.","Bi-LSTM; CNN; Deep Learning; DeepFake Detection; Explainable AI; Grad-CAM; Transformer"
"He, Z.; Guo, Z.; Wang, L.; Yang, G.; Diao, Y.; Ma, D.","He, Ziyuan (59925900300); Guo, Zhiqing (57219672095); Wang, Liejun (16833826600); Yang, Gaobo (8647279200); Diao, Yunfeng (57222760580); Ma, Dan (59925783500)","59925900300; 57219672095; 16833826600; 8647279200; 57222760580; 59925783500","WaveGuard: Robust Deepfake Detection and Source Tracing via Dual-Tree Complex Wavelet and Graph Neural Networks","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105020986670&partnerID=40&md5=f1e1fa362bf8d11229c7e006907184a4","Deepfake technology has great potential in the field of media and entertainment, but it also brings serious risks, including privacy disclosure and identity fraud. To counter these threats, proactive forensic methods have become a research hotspot by embedding invisible watermark signals to build active protection schemes. However, existing methods are vulnerable to watermark destruction under malicious distortions, which leads to insufficient robustness. Moreover, embedding strong signals may degrade image quality, making it challenging to balance robustness and imperceptibility. Although watermarked images look natural, their underlying structures are often different from the original images, which is ignored by traditional watermarking methods. To address these issues, this paper proposes a proactive watermarking framework called WaveGuard, which explores frequency domain embedding and graph-based structural consistency optimization. In this framework, the watermark is embedded into the high-frequency sub-bands by dual-tree complex wavelet transform (DT-CWT) to enhance the robustness against distortions and deepfake forgeries. By leveraging joint sub-band correlations and selected sub-band combinations, the framework enables robust source tracing and semi-robust deepfake detection. To enhance imperceptibility, we propose a Structural Consistency Graph Neural Network (SC-GNN) that constructs graph representations of the original and watermarked images to ensure structural consistency and reduce perceptual artifacts. Experimental results show that the proposed method performs exceptionally well in face swap and face replay tasks. © 1991-2012 IEEE.","Deepfake Detection; Frequency-domain Embedding; Graph Neural Network (GNN); Source Tracing"
