"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Alkishri, W.; Yousif, J.H.; Al-Bahri, M.; Zakarya, M.; Khan, N.; Al-Maskari, S.S.; Gürhanli, A.","Alkishri, Wasin (57559807700); Yousif, Jabar H. (37035566000); Al-Bahri, Mahmood (57196049414); Zakarya, Muhammad (55546416300); Khan, Naveed (57026903700); Al-Maskari, Sanad (51664541900); Gürhanli, Ahmet (25824305200)","57559807700; 37035566000; 57196049414; 55546416300; 57026903700; 51664541900; 25824305200","A comparative study of deepfake facial manipulation technique using generative adversarial networks","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008207081&partnerID=40&md5=4a67c9defe7d2cd22945384cf6bc7b43","The manipulation of digital images has become a popular trend. Due to the development of image processing tools and visualization techniques integrating deep learning and artificial intelligence (AI) algorithms (in particular generative adversarial networks–GAN), this can pose serious threats to privacy and security. In recent years, Deepfake algorithms have been designed to exchange faces or modify facial features, potentially leading to more severe problems in this context. In this manuscript, we provide a comprehensive review of the two most important facial image processing technologies: (i) deepfake face manipulation; and (ii) face manipulation detection techniques. Furthermore, we explore the state-of-the-art of popular GAN techniques. In particular, three types of Deepfake face detection technologies are reviewed: (i) hand-crafted features (ii) artifacts; and (iii) learning-based features, while highlighting related improvements and challenges. Furthermore, this article discusses potential challenges and promising research directions for future investigation. We believe that this review has been organized to provide a structured analysis of important research papers and to discuss each study’s main findings and conclusions. Our investigation reveals shortcomings in manipulation detection benchmarks due to real-world scenario variations and biased dataset comparisons. Current research priorities revolve around enhancing GAN training stability, resolution, and manipulable facial features. Moreover, GANs have shown superior results in identifying fake images; however, their reliance prompts a systematic approach to detecting fakes. This dependency raises questions about detecting fake images with or without manipulated GAN architecture, urging the need for novel computational techniques to identify manipulations without GAN assistance. © Crown 2025.","Artifacts; Deepfake; Deepfake detection; Deepfake generation; GAN applications; GANs"
"Ghosh, T.","Ghosh, Tanusree (58722055200)","58722055200","Exploring the Janus Face of Synthetic Images: From Privacy-secure Biometrics Applications to Deepfake Detection for Misinformation-Free Social Networks","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023873240&partnerID=40&md5=d85c52875f1026c91c91645fa9a52f0b","The rise of generative AI presents a profound duality, or a “Janus Face,” for digital society. On one hand, its ability to synthesize hyper-realistic faces offers a powerful solution to long-standing privacy and data scarcity challenges in biometric systems-a promising but underexplored application. On the other hand, this same technology is weaponized to create 'deepfakes' that fuel misinformation campaigns on Online Social Networks (OSNs), posing a significant threat to digital integrity. However, countering this threat is hampered by critical failures in existing deepfake detectors. They are often: (i) Brittle in the Wild: They prove vulnerable to the compression and post-processing artifacts introduced by OSNs. (ii) Poorly Generalizable: They fail to detect forgeries from new or unseen generative models. (iii) Computationally Inefficient: Many state-of-the-art models are too parameter-heavy for practical deployment on resource-constrained devices. This dissertation confronts this duality by addressing both sides of the coin. First, it examines the “substitutability” of synthetic face data, demonstrating that biometric classifiers (e.g., Age, Gender etc.) trained on AI-generated faces can match or even exceed the generalization performance of those trained on real face data. Second, to counter the malicious use of this technology, this dissertation develops a framework of deepfake detectors designed to be robust, generalizable, and efficient by construction. My work introduces novel, lightweight feature sets on different cues (e.g., colour cue-based Relative Chrominance Difference, Gradient features, Depth cues etc.) that are inherently resilient to OSN transformations and improve generalization to unseen forgeries. Preliminary results confirm state-of-the-art performance, achieving high accuracy in challenging real-world scenarios with a significant reduction in model complexity. © 2025 Copyright held by the owner/author(s).","biometric fairness; deepfake detection; diffusion models; synthetic media"
"Heo, M.; Woo, S.S.","Heo, Minji (59368326300); Woo, Simon S. (57202046772)","59368326300; 57202046772","FakeChain: Exposing Shallow Cues in Multi-Step Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023141448&partnerID=40&md5=f2a36e491ff5d884564e8376b532530a","Multi-step or hybrid deepfakes, created by sequentially applying different deepfake creation methods such as Face-Swapping, GAN-based generation, and Diffusion methods, can pose an emerging and unforseen technical challenge for detection models trained on single-step forgeries. While prior studies have mainly focused on detecting isolated single manipulation, little is known about the detection model behavior under such compositional, hybrid, and complex manipulation pipelines. In this work, we introduce FakeChain, a large-scale benchmark comprising 1-, 2-, and 3-Step forgeries synthesized using five state-of-the-art representative generators. Using this approach, we analyze detection performance and spectral properties across hybrid manipulation at different step, along with varying generator combinations and quality settings. Surprisingly, our findings reveal that detection performance highly depends on the final manipulation type, with F1-score dropping by up to 58.83% when it differs from training distribution. This clearly demonstrates that detectors rely on last-stage artifacts rather than cumulative manipulation traces, limiting generalization. Such findings highlight the need for detection models to explicitly consider manipulation history and sequences. Our results highlight the importance of benchmarks such as FakeChain, reflecting growing synthesis complexity and diversity in real-world scenarios. Our sample code is available here. https://github.com/minjihh/FakeChain. © 2025 Copyright held by the owner/author(s).","deepfake detection; multi-step manipulation; multimedia forensics"
"Ghosh, T.; Naskar, R.","Ghosh, Tanusree (58722055200); Naskar, Ruchira (53866980700)","58722055200; 53866980700","Multi-level feature fusion for generalized face forgery detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013129555&partnerID=40&md5=2ffa5a0bd26566d13f338254db80d56e","With the meteoric rise of AI-based face forgery techniques, colloquially known as ‘Deepfakes’, the research community faces a huge challenge in designing detection tools that offer high detection accuracy, strong generalization and compact architectures for deployment on resource-constrained devices. In this paper, we introduce a novel Multi-Level Feature Fusion (MLFF) framework that employs a lightweight yet effective strategy for capturing artifacts across multiple resolutions, using a backbone network, enhanced by a Spatial Feature Selection Module (SFSM), and integrating these representations via a Feature Fusion Network (FFN), finally followed by a classification head for classification. We explore two pre-trained backbones—a CNN-based EfficientNet and a lightweight Swin Transformer, and demonstrate that our method not only surpasses SOTA approaches on the FaceForensics++ and FaceShifter benchmarks in terms of classification accuracy and AUC, but also exhibits superior generalization capabilities for cross-data set and cross-manipulation scenarios, while achieving more than 50 % model parameters reduction compared to current best-performing models, making it ideal for deployment in resource-limited environments. © 2025 Elsevier B.V.","AI-image; AI-video; Deepfake detection; Face forgery; Fake face; GAN image detection; Generalization; Image forensics"
"Bhuvaneswari, T.; Chandra Guru Sekar, R.; Shiva Raama Krishna, K.; Nishaal, S.R.; Arun Kumar, M.","Bhuvaneswari, T. (59692412000); Chandra Guru Sekar, R. (56938693000); Shiva Raama Krishna, K. (60110502300); Nishaal, S. R. (60110502400); Arun Kumar, M. (60110455300)","59692412000; 56938693000; 60110502300; 60110502400; 60110455300","Detection of Deepfake Videos in Social Networks","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105016781434&partnerID=40&md5=aa4063b8019ffa90036c3c9361d8a91f","Now a days, Deepfake video is one of the major threats in social media platform. Deepfake videos of celebrities, politicians, and ordinary people spread false information, including of a devastating nature. Not only does it spoil their fame and sometimes leads to suicide. In order to save their good fame and life, developing detection methods is necessary. In the recent development of technology on communication systems, for reducing storage space, they are sharing compressed videos. Due to these advancements, video forensic departments find it more difficult to search for the originality of the videos. It cannot be stopped spreading of the information, but one can provide a solution to find the originality of the videos. To address this problem, a Robust Deepfake Video Detection (RDVD) method is proposed for compressive deepfake video detection using deep learning models such as Gated Recurrent Units (GRU) and Stochastic Gradient Descent (SGD), respectively. Additionally, we improve the detection by utilizing the Dempster-Shafer theory of fusion on outputs from the above two models. The FaceForensics++ dataset is utilized for experimentation. The dataset contains five kinds of Deepfake videos(Deepfake, Face2Face, FaceSwap, Neural Textures, FaceShifter) and original version of the Deepfake videos. The proposed model utilizes this dataset for model construction. The performance of the model is validated using various performance metrics. Our proposed method achieves promising detection results, with accuracies of 83.75% for Deepfake, 80.25% for Face2Face, 82.50% for FaceSwap, 81.66% for Neural Textures, and 79.75% for FaceShifter. In addition to accuracy, other evaluation metrics such as precision, recall, and F1-score were also measured, with the method consistently delivering better results compared to existing state-of-the-art techniques. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2025.","Compressed Deepfake Videos; Deepfake detection; Dempster-Shafer Fusion; FaceForensics++; False Information; GRU; Identity Theft; SGD"
"Jiang, P.; Lei, B.; Sun, Y.; Yu, L.; Chen, Z.; Xie, H.; Zhang, Y.","Jiang, Peiqi (59184662300); Lei, Bohan (57202496239); Sun, Yuhao (59156296000); Yu, Lingyun (56879585300); Chen, Zhineng (36170296000); Xie, Hongtao (57215374594); Zhang, Yongdong (55902721000)","59184662300; 57202496239; 59156296000; 56879585300; 36170296000; 57215374594; 55902721000","Proactive Deepfake Detection via Self-Verifiable Semantic Watermarking","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024074242&partnerID=40&md5=e2ba724cf9211d53c28e47d2d74dc2a1","Malicious Deepfakes pose serious security risks by producing highly realistic forged faces. While numerous countermeasures have been developed to train binary Deepfake classifiers, their limited generalization capacity restricts practical deployment. To proactively defend against Deepfakes, we propose SVS-WM, a Self-Verifiable Semantic Watermarking strategy. The core idea behind SVS-WM is to embed pairs of correlated watermarks within facial semantics, leveraging the inherent fragility of these features, i.e., any semantic modification will disrupt the watermark correlation, thereby enabling robust Deepfake detection. SVS-WM employs a facial semantic disentanglement and reconstruction network, allowing semi-fragile watermarks to be embedded concurrently across multiple semantic levels, including identity and multi-levels of attributes. Specifically, pairs of pseudo-random noise watermarks are adaptively injected into facial attribute and identity features. During propagation stage, the protected image may encounter identity or facial attributes manipulations, we then detect Deepfakes by verifying the correlation result between the decoded attribute watermark and the extracted identity vector. This unique cross-verification mechanism enables authentication without requiring original reference watermark, thereby realizing blind Deepfake detection. Extensive experiments validate the effectiveness of our approach, achieving an average detection accuracy of 98.19% across diverse Deepfake manipulations. © 2025 ACM.","deepfake detection; digital watermark"
"Wang, C.; Ma, W.; Zou, L.; Xia, Z.; Li, Q.; Ma, B.; Liu, Y.","Wang, Chunpeng (55318994100); Ma, Wenlong (60227582300); Zou, Li (15066308900); Xia, Zhiqiu (57188991071); Li, Qi (57204177824); Ma, Bin (57204589541); Liu, Yunan (56604552600)","55318994100; 60227582300; 15066308900; 57188991071; 57204177824; 57204589541; 56604552600","Toward Robust Deepfake Detection: A Proactive Method Based on Watermarking and Knowledge Distillation","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024071370&partnerID=40&md5=4e5d8b9f7a86888832cc1be80477b5d4","Face deepfake detection is a critical technology for verifying the authenticity of facial media content and has long been a focal point in multimedia forensics. However, existing methods face significant challenges, primarily due to their limited ability to generalize across domains. Consequently, the growing variety of forgery techniques, combined with the degradation of visual quality in forged images, makes reliable detection even more difficult. To address these challenges, we propose WKD, a proactive deepfake detection framework based on Watermarking and Knowledge Distillation. The key insights of WKD are twofold: First, we embed watermark information into the Fractional-order Quaternion Radial Harmonic Fourier Moments (FrQRHFMs) space of the host image, achieving a robust balance between imperceptibility and robustness. Second, we design a dual-task learning framework consisting of a watermark extractor and a forgery discriminator, where learnable Low-Rank Adaptation (LoRA) layers are used to transfer knowledge from the extractor to the discriminator, thereby providing additional clues for deepfake detection. Specifically, the integrity of the watermark is compromised only when the host image undergoes a deepfake forgery, while it remains unaffected by conventional attacks. Experimental results on benchmark datasets demonstrate that WKD achieves state-of-the-art performance in both intra-domain and cross-domain deepfake detection, particularly when images are subjected to various conventional attacks. © 2025 ACM.","fractional-order quaternion radial harmonic fourier moments; low-rank adaptation; proactive deepfake detection"
"Lai, Y.; Wang, H.; Yang, J.; Kang, X.; Li, B.; Shen, L.; Yu, Z.","Lai, Yingxin (59438905900); Wang, Hongyang (58897793000); Yang, Jing (59639487600); Kang, Xiangui (7102354750); Li, Bin (57102112000); Shen, Linlin (7401704647); Yu, Zitong (57210955519)","59438905900; 58897793000; 59639487600; 7102354750; 57102112000; 7401704647; 57210955519","GM-DF: Generalized Multi-Scenario Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024066491&partnerID=40&md5=64a8e7ecbf6b7208a52a882d44b9c78d","Recent advances in face forgery detection have shown strong in-domain performance but often fail to generalize to out-of-distribution data, especially when confronted with unseen manipulation techniques or domain shifts (e.g., lighting conditions, camera noise). We propose a novel Mixture-of-Experts framework, termed GM-DF, that decouples domain-specific and domain-invariant features to tackle cross-domain face forgery detection. Our method builds upon a foundation model (CLIP) and incorporates three key modules: (1) Dataset-Embedding Generator that leverages lightweight expert layers and database-aware feature normalization to adaptively modulate features at a per-domain level, capturing idiosyncratic cues without overfitting; (2) Multi-Dataset Representation mechanism that fuses these expert embeddings using scaled dot-product attention and integrates a mask image modeling (MIM) task to amplify local forgery artifacts; (3) Meta-Domain-Embedding Optimizer, inspired by MAML, which alternates between domain-specific (inner-loop) and domain-invariant (outer-loop) updates to facilitate rapid adaptation on new domains. Additionally, inspired by [13] (Yossi Gandelsman, Alexei A Efros, and Jacob Steinhardt. 2024. Interpreting the second-order effects of neurons in clip. arXiv preprint arXiv:2406.04341 (2024)) we introduce second-order feature propagation in the intermediate layers of CLIP to enhance fine-grained artifact cues and propose domain-class disentangled prompts to flexibly encode multi-domain text representations. Together, these strategies enable GM-DF to learn robust, shared forgery cues while preserving essential domain nuances. Our extensive experiments on multiple cross-domain benchmarks demonstrate that GM-DF significantly outperforms state-of-the-art approaches in both detection accuracy and domain transferability, reducing reliance on superficial artifacts and improving generalization to unseen forgeries. Importantly, our design requires minimal overhead beyond standard CLIP, making GM-DF both effective and computationally efficient for real-world face forgery detection. © 2025 ACM.","deepfake detection; moe"
"Mazzola, G.; Presti, L.L.; Cascia, M.L.","Mazzola, Giuseppe (24460695400); Presti, Liliana Lo (60118765000); Cascia, Marco La (60118694100)","24460695400; 60118765000; 60118694100","How Well Do Simple Features Detect Fake Faces? A Comparison with Deep Learning","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021626886&partnerID=40&md5=2e5b5e38a3c5c6d6befc57c59618d595","The recent proliferation of highly realistic synthetic facial images, enabled by generative adversarial networks (GANs) and diffusion-based models, presents a growing challenge to digital media authenticity and visual forensics. This study investigates the problem of distinguishing real from AI-generated faces through a comparative evaluation of both traditional machine learning techniques and modern deep learning architectures. A custom dataset was constructed, combining real facial images from the FFHQ dataset with synthetic counterparts generated via the “This Person Does Not Exist” platform. We extracted local binary pattern (LBP) descriptors and trained multiple classifiers (including Random Forest, K-Nearest Neighbor, Support Vector Machine, Logistic Regression, and Naive Bayes) providing a robust baseline for interpretable face authenticity detection. In parallel, we evaluated convolutional neural networks and EfficientNet models, both with and without fine-tuning. Our results demonstrate that lightweight LBP-based approaches can yield competitive accuracy, offering interpretable and efficient alternatives to deep models in constrained settings. We further discuss the implications of these findings in light of current advances in generative models, and propose directions for enhancing detection robustness across unseen generative methods. © 2025 Copyright held by the owner/author(s).","Artificial Intelligence; Deepfake Detection; Image Forensics"
"Çiftçi, U.A.; Solar, N.; Greene, E.; Rhodes, A.; Demir, İ.","Çiftçi, Umur Aybars (57147959800); Solar, Nicholas (60192212600); Greene, Emily (60192827500); Rhodes, Anthony D. (57196020261); Demir, İlke (34975226700)","57147959800; 60192212600; 60192827500; 57196020261; 34975226700","Adversarial Reality for Frame-based Deepfake Detectors","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021623017&partnerID=40&md5=ba0909417cde249d3a196acb5e67106e","Deepfake detection systems have shown remarkable success in identifying manipulated facial content by analyzing individual video frames. However, these systems remain vulnerable to adversarial attacks that can generate imperceptible perturbations to fool detection models. We present a novel adversarial attack specifically designed to target frame-based deepfake detectors across multiple face manipulation techniques. Our approach leverages a simple encoder-decoder network to generate adversarial examples that combine prediction loss optimization with perceptual reconstruction constraints, ensuring both attack effectiveness and visual quality preservation. Through comprehensive evaluation against 6 frame-based detectors on 8 manipulation methods, we demonstrate attack success rate of 83.40% while maintaining high perceptual and structural quality (1.248, 0.995, and 47.09 average RMSE, SSIM, and PSNR scores) over 35 transfer attack combinations. We report 97.43% and 93.15% misclassification accuracies on FaceForensics++ and FakeAVCeleb datasets, with a cross-dataset misclassification of 97.08%. Our method exhibits strong transferability across generation techniques, revealing fundamental vulnerabilities in current frame-based detectors and highlighting the need for more robust mechanisms. We further conduct ablation studies; analyze adversarial transformations per sample, per generator, and during formation; evaluate the impact of demographics; and perform comparisons to white- and black-box attacks. © 2025 Copyright held by the owner/author(s).","adversarial attacks; adversarial generation; adversarial reality; black-box attack; deepfake detection; Deepfakes; face manipulation"
"Zhang, Y.; Wang, C.; Zhou, X.","Zhang, Yupeng (60025190800); Wang, Chengyou (16551361300); Zhou, Xiao (57198477003)","60025190800; 16551361300; 57198477003","MSER-Net: Multi-stage edge refinement network for deepfake detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013635535&partnerID=40&md5=f82b78a65ddeda8120399d531873c04f","Today, the malicious creation and dissemination of deepfake content has reached a level that threatens personal privacy and even social stability. To address this issue, many researchers have focused on deepfake detection tasks. However, many approaches rely solely on single spatial domain information, with training models directly extracting global artefacts from images for detection. Such approaches frequently lack accuracy and are vulnerable to interference. Meanwhile, forgery traces typically appear at the edges of tampered regions, and these subtle edge inconsistencies serve as effective cues for detecting deepfakes. To address these issues, we propose the multi-stage edge refinement network (MSER-Net), which uses VMamba as its backbone network and incorporates channel residual image (CRI) to detect unnatural colour anomalies introduced during the deepfake process. First, the designed multiscale edge enhancement module (MSEEM) processes low-level features from both branches, obtaining multi-scale edge information using the Sobel operator and highlighting subtle forgery traces. In addition, we use the detail-aware interaction module (DAIM) to extract complementary information from spatial and residual features, which improves edge artefacts. Finally, we propose the multidimensional attention fusion module (MAFM), which improves dual-branch features from multiple perspectives using the attention mechanism, resulting in more effective fusion. Experimental results on multiple public datasets show that our method outperforms state-of-the-art detection approaches and exhibits the best robustness against most post-processing attacks. The code is available at: https://github.com/ypzhang123/MSER-Net. © 2025 The Author(s)","Deepfake detection; Edge refinement; Face forgery detection; Multimedia forensics"
"Thakur, U.; Khan, M.H.; Changlani, M.; Dotsinski, A.; Mahadevan, A.K.; Kechagias, I.; Najdenkoska, I.","Thakur, Udit (59960002900); Khan, Mohammad Hafeez (59959679300); Changlani, Meher (59959841000); Dotsinski, Asen (59959516500); Mahadevan, Aswin Krishna (59959841100); Kechagias, Ioannis (59960003000); Najdenkoska, Ivona (57226268751)","59960002900; 59959679300; 59959841000; 59959516500; 59959841100; 59960003000; 57226268751","CLaRE: CLIP with Latent Reconstruction Errors for Generated Face Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021465146&partnerID=40&md5=6e9525442171302eea04b161b5ce72fb","As generative models rapidly advance, detecting high-quality deepfakes becomes increasingly challenging, with existing methods struggling against modern diffusion-based generators. In this paper, we propose CLaRE, a deepfake detection framework that enhances CLIP by integrating Reconstruction Error (LaRE) through a novel cross-attention mechanism and Conditional Context Optimization (CoCoOp). Our key insight is that reconstruction errors from diffusion models provide discriminative signals that complement CLIP's semantic features, enabling better detection of subtle artifacts in synthetic content. To evaluate CLaRE, we conduct a comprehensive study on the DF40 deepfake dataset, training and testing four variations of our architecture using different training sizes (41k-410k samples). CLaRE achieves 78.3% mean accuracy - +1.5% over prompt-tuning baselines and competitive with recent SOTA - with notable gains on challenging datasets (+9.6% on MidJourney, +6.3% on StarGANv2). Crucially, our cross-attention fusion outperforms error-guided alternatives by +3.1-8.0% in cross-paradigm generalization while maintaining training stability at scale. Further, CLaRE retains strong performance on GAN-based content (75.4% on StyleCLIP), mitigating concerns about diffusion-centric design.1 © 2025 Copyright held by the owner/author(s).","CLIP; Deepfake detection; Diffusion models; Prompt tuning; Reconstruction error"
